ID,Renta_secc,n,distance,feature_x,feature_y,nearest_x,nearest_y
"4718604","13460","1",619.924662928691532,357387.217397105181590,4608627.656987478025258,357597.897250664653257,4608044.629898046143353
"4718605","20452","1",130.370773985890253,356448.935033549380023,4612531.575058887712657,356389.078268247481901,4612415.757502544671297
"4718606","10838","1",532.348128797483014,359883.845466589147691,4610801.060926218517125,360124.907934907707386,4610326.420623881742358
"4718607","13376","1",595.830123968513249,360028.704257274279371,4614294.085951739922166,360618.146607121685520,4614207.073005377314985
"4718608","12570","1",63.369758892473790,356992.536916016892064,4613801.070334485732019,357046.463842692493927,4613767.789515363983810
"4718609","19560","1",111.084931844708677,356103.478418645798229,4613099.611979245208204,356188.186572574020829,4613027.748283674940467
"4718610","19047","1",280.897548784037099,354633.532212502032053,4612626.393888450227678,354705.586696158337872,4612354.895114423707128
"4718611","13162","1",122.284880881477349,354606.464409646636341,4609064.790519068017602,354493.555680495162960,4609111.750192976556718
"4718612","12792","1",1068.383344928001634,348720.642235518607777,4615051.616043065674603,348861.286309997434728,4613992.530486543662846
47197_AM,"13506","1",2475.291615075006575,319651.102596280863509,4644618.341514073312283,317476.691114818560891,4645801.136208407580853
47214_AM,"13506","1",947.977217213947370,320739.734706039424054,4670159.252991370856762,321302.146659613528755,4670922.373950874432921
"47217","12134","1",1466.282272041654096,346592.413124620739836,4618329.523674481548369,345823.974236630368978,4619578.317242981866002
"47231","13500","1",1044.974099242607963,350299.328401004080661,4612985.475630287081003,349911.241492687724531,4612015.238844919018447
48001_AM,"15602","1",1317.740044948602417,531864.372427287860774,4773948.999828831292689,530554.223134579951875,4774090.236002944409847
"4800201","13300","1",336.856847733353959,493579.475387415266596,4794536.542553270235658,493400.105136504804250,4794251.413023138418794
"4800202","14144","1",1141.434416245072953,492434.779634871112648,4795834.335193026810884,492448.188793224457186,4796975.690843584947288
"48003","14558","1",637.256826833891978,522732.493928396957926,4784768.558280915021896,522910.349128504458349,4784156.623814537189901
"4801101","11044","1",321.953757909117996,507729.901681992691010,4786153.756212919950485,507536.310746298055165,4786411.004676178097725
"4801102","13388","1",412.782502922141305,506897.046716638142243,4783465.985743265599012,506498.818559711275157,4783574.630714383907616
48012_AM,"18523","1",1880.702878956700488,511474.680026776390150,4806491.670903006568551,510707.823119724402204,4804774.413262749090791
"4801301","13488","1",116.237018324483543,500911.608760679606348,4793791.785239319317043,500939.162102478730958,4793678.861115303821862
"4801302","15165","1",133.219398313581422,501363.982851237931754,4794101.778649576008320,501347.664679672103375,4794233.994856463745236
"4801303","12256","1",65.643004815376074,501198.371987451624591,4793502.882235831581056,501181.006263263465371,4793439.577925515361130
"4801304","13818","1",92.384913573451840,500387.556801698752679,4794169.438008925877512,500398.724924530368298,4794261.145398423075676
"4801305","14045","1",47.760519693184520,500068.723470822267700,4793543.901080009527504,500028.632852333539631,4793517.943238216452301
"4801306","11438","1",65.616689824804666,500141.634598391072359,4793167.697768020443618,500205.501215307100210,4793182.751180499792099
"4801307","13739","1",134.605258997080796,498898.387262800242752,4790552.647585341706872,498814.052105872193351,4790447.737352020107210
"4801308","12412","1",371.170158714589547,501743.132901408826001,4791045.289673417806625,502113.761842831154354,4791025.252844817005098
"4801309","13254","1",351.957636851180041,501208.857739358907565,4791348.750820581801236,501214.553818804153707,4790996.839279400184751
"48015","12748","1",333.460818816549192,509057.238189839525148,4786540.873825052753091,509159.513723520678468,4786858.262912603095174
"48016","18202","1",543.973001138274412,501495.850203267415054,4800573.950643980875611,501894.330258270259947,4800203.653099115937948
"4801701","12886","1",164.440637920824258,522580.992591192247346,4807522.244041279889643,522445.144154067791533,4807429.583771851845086
"4801702","19518","1",46.885788902255115,519799.857117680658121,4806701.682769512757659,519753.870117924816441,4806692.546410584822297
"4801703","12166","1",119.286187292239717,522134.336478359706234,4807804.455502402968705,522150.395960480906069,4807686.255301418714225
48018_AM,"14995","1",415.260583337262744,535563.973402712610550,4793734.264037457294762,535966.332194061018527,4793631.556904802098870
48019_AM,"18136","1",512.523872164479826,533024.193571929703467,4782379.151113493368030,533536.128441734588705,4782354.586736515164375
"4802001","17911","1",248.136585985809006,503766.498879415739793,4791532.162387397140265,503519.241744679631665,4791511.289567108266056
"4802002","14238","1",470.568275389611074,506796.978361228713766,4791084.938819396309555,506430.105058935645502,4790790.255121394991875
"4802003","8270","1",171.849377139789709,508339.034592454554513,4789796.827307033352554,508370.644503626623191,4789627.910102643072605
"4802004","14845","1",57.751851963252847,507120.124492869188543,4788585.349442448467016,507148.612150976550765,4788635.586179411970079
"4802005","11912","1",683.950486043642741,505928.753185205918271,4786821.441667880862951,505875.345566431875341,4786139.579589731991291
"4802006","28247","1",108.387240902136099,505162.152754613955040,4790049.154304531402886,505063.269833328726236,4790004.770052048377693
"4802007","12561","1",541.994681519836490,504110.452872094698250,4787580.293915976770222,504571.502336922159884,4787865.235358694568276
"4802008","11328","1",709.147060635928369,502734.179937966226134,4789344.323044285178185,503417.710370024258737,4789155.442918122746050
48022_AM,"12459","1",2435.306264402686338,473094.112274086510297,4785720.498741160146892,472915.874698608764447,4783291.723747849464417
48026_AM,"16671","1",2767.643091360233484,522222.945296479505487,4771646.171780470758677,523101.220698542310856,4774270.763291408307850
"4802701","15276","1",128.264183042379273,530189.083605497726239,4779572.290863298811018,530216.513342973543331,4779446.993975253775716
"4802702","19508","1",30.626021739891684,529571.720623769913800,4778933.408827776089311,529547.987516830558889,4778914.051843439228833
"4802703","17789","1",160.992647206617079,530407.292595262057148,4778408.621615159325302,530344.951869725016877,4778260.188915277831256
"4802704","20335","1",155.010936500412924,529998.004673191462643,4779973.936682678759098,530096.863157702260651,4780093.332622622139752
"4802705","18514","1",129.396941427902931,526854.647839885554276,4778668.169393280521035,526737.138695318368264,4778613.992189642973244
"48029","13781","1",323.841110164933298,509325.295059125463013,4788796.856422705575824,509205.217531455913559,4788496.099956471472979
"48032","15771","1",601.591154340788535,537795.896036674850620,4774835.445814135484397,537443.362449208856560,4775322.920928052626550
"48034","14659","1",99.665276617658932,540335.445551701122895,4781891.814267082139850,540367.546445221640170,4781797.460146883502603
"48036","19072","1",396.989550798363723,513427.712628578010481,4786429.316815834492445,513055.278453585517127,4786566.770403422415257
48038_AM,"15818","1",1662.784107353009631,518522.387883858405985,4797398.586949971504509,516897.681403916096315,4797044.779316222295165
48040_AM,"16396","1",806.905867854988060,508043.798003704810981,4800778.270794912241399,508612.915592883538920,4801350.286746845580637
"48043","16779","1",596.821826115007752,505455.181935191270895,4807186.164925606921315,505794.852302624494769,4806695.430441781878471
"4804401","15200","1",482.656520307382095,499264.942516057344619,4801161.155665981583297,499162.658724753884599,4800689.461546204984188
"4804402","16428","1",152.243532006958077,499313.883115691132843,4799290.277285605669022,499295.666399054403882,4799441.427026831544936
"4804403","28221","1",142.717703029123555,499129.588055167463608,4797272.140049445442855,499071.698743632121477,4797402.589926286600530
"48045","12940","1",388.081092785260807,495162.613802156352904,4784967.368530791252851,495534.852795772429090,4785077.118547689169645
"4804601","15859","1",200.502107933461531,526073.564891328453086,4795638.626609999686480,525927.730235752067529,4795501.028105216100812
"4804602","13829","1",90.227058302241261,524689.953029879368842,4795532.606971077620983,524607.389751401613466,4795496.217039820738137
"4805401","16612","1",279.168025815739782,501886.948680058703758,4797380.179509891197085,502164.961433130491059,4797405.550670039840043
"4805402","14377","1",71.040614207522026,499926.436169622407760,4796332.525697138160467,499907.024226373992860,4796264.188698913902044
"4805403","17545","1",259.179018307807610,500492.199642531690188,4797645.015813242644072,500750.206991554994602,4797669.632299201563001
48055_AM,"15109","1",1892.963462303926008,516685.063348073512316,4783204.168328424915671,514820.703046206908766,4782876.340119691565633
"48057","16287","1",147.505562596290389,539929.360706234001555,4801554.922466715797782,539867.770304127247073,4801420.890704193152487
48060_AM,"15721","1",1399.629303066396005,541993.650951286661439,4789898.432180047966540,540790.492404314805754,4790613.534757900051773
48065_AM,"15797","1",589.759987824785298,505445.737813641142566,4780400.882882861420512,504917.805643800762482,4780663.760168465785682
48068_AM,"15768","1",2214.403031164744789,525659.538610827643424,4802796.802205193787813,523522.719252424023580,4803377.821838238276541
"4806901","16785","1",237.584482523648035,512374.540104420273565,4800767.609700772911310,512290.528801130014472,4800989.844907828606665
"4806902","15779","1",1067.354767158210279,513618.679865920625161,4800942.475799601525068,513005.442972486547660,4800068.870218399912119
48071_AM,"13201","1",897.522338721889355,490398.589140975265764,4797688.062342184595764,491112.766651613113936,4797144.466139287687838
"48073","14725","1",480.945947983145459,545915.297413323773071,4796462.980667379684746,545448.908759129815735,4796580.414172481745481
"48074","14153","1",1345.333236474825981,497431.459143248852342,4761875.001066805794835,496430.590515808726195,4762773.991338037885725
"48075","15867","1",1339.479694246031158,509942.107161352469120,4770591.774492772296071,511202.181090271507856,4770137.440315149724483
48077_AM,"17391","1",1076.961802223309860,504109.941212208126672,4804719.511524024419487,503064.227876169316005,4804977.058300899341702
"4807801","17592","1",97.680548554964076,498405.996047425956931,4796570.869315471500158,498413.963322687894106,4796668.224397984333336
"4807802","14707","1",96.850634737194255,498691.930745429126546,4795909.716301131993532,498630.644447454309557,4795834.722733876667917
"4807803","13929","1",97.680913733257526,498226.668071809981484,4796194.818179517984390,498316.987740673881490,4796232.019232246093452
"4807804","17216","1",166.665455989408372,497704.455849735939410,4796518.740673912689090,497795.682095027121250,4796379.258967620320618
"4807805",,"1",298.554350668083771,498032.839454966655467,4795567.716962374746799,498233.034206474956591,4795346.229351498186588
"48080","12992","1",605.260249306266473,496972.801434501423500,4792969.969807229004800,497454.207945088739507,4793336.831826187670231
